game_id,event1,event2,event3,event4,event5,first_blood,blue_dragon,blue_tower_bot,blue_others,blue_adc_gp,blue_adc_wr,blue_adc_kda,red_dragon,red_tower_bot,red_others,red_adc_gp,red_adc_wr,red_adc_kda,winner
37249,first_blood,dragon,other,dragon,other,RED,0,0,0,3,0.67,2.71,2,0,2,1,1.0,1.6,RED
37250,first_blood,dragon,other,dragon,tower_bot,RED,2,0,1,2,0.0,2.4,0,1,0,2,0.0,4.17,RED
37251,first_blood,other,dragon,dragon,other,RED,0,0,1,0,0.0,0.0,2,0,1,3,0.33,9.0,RED
37252,dragon,other,first_blood,dragon,other,RED,1,0,2,2,1.0,16.0,1,0,0,3,0.33,3.57,BLUE
37253,first_blood,other,dragon,other,other,RED,0,0,3,2,0.5,2.4,1,0,0,1,1.0,2.17,RED
37254,first_blood,dragon,other,dragon,other,BLUE,0,0,2,2,1.0,14.0,2,0,0,3,0.33,9.0,BLUE
37255,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,1,0,0.0,0.0,1,1,0,1,0.0,5.5,RED
37256,first_blood,dragon,other,dragon,other,BLUE,1,0,1,3,0.67,2.71,1,0,1,4,0.75,5.11,BLUE
37297,first_blood,other,dragon,other,other,BLUE,1,0,3,6,0.67,5.64,0,0,0,5,0.6,6.44,BLUE
37298,first_blood,dragon,other,other,dragon,BLUE,0,0,2,4,0.75,2.67,2,0,0,0,0.0,0.0,BLUE
37299,first_blood,dragon,other,other,tower_bot,RED,0,0,2,6,0.17,59.0,1,1,0,1,0.0,2.33,RED
37300,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,2,0.5,2.17,1,0,0,0,0.0,0.0,RED
37301,first_blood,other,dragon,other,other,BLUE,0,0,3,0,0.0,0.0,1,0,0,1,1.0,8.5,BLUE
37302,first_blood,other,dragon,other,tower_bot,BLUE,0,0,2,4,0.75,2.67,1,1,0,4,0.5,3.0,BLUE
37303,first_blood,other,tower_bot,other,dragon,RED,0,0,2,3,0.33,3.0,1,1,0,1,1.0,4.0,BLUE
37304,first_blood,other,dragon,tower_bot,tower_bot,BLUE,1,1,1,6,0.33,4.93,0,1,0,2,0.5,6.25,RED
37305,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,4,0.75,4.17,2,1,0,2,0.5,34.0,RED
37306,first_blood,dragon,other,tower_bot,dragon,RED,2,1,1,1,0.0,14.0,0,0,0,0,0.0,0.0,BLUE
37385,first_blood,dragon,other,dragon,other,BLUE,0,0,2,3,0.33,1.86,2,0,0,3,0.33,4.25,RED
37386,first_blood,other,dragon,tower_bot,other,BLUE,0,0,1,0,0.0,0.0,1,1,1,0,0.0,0.0,BLUE
37387,first_blood,other,dragon,other,tower_bot,BLUE,0,0,2,2,1.0,14.5,1,1,0,6,0.5,2.21,BLUE
37388,first_blood,dragon,other,dragon,tower_bot,RED,1,1,1,0,0.0,0.0,1,0,0,1,0.0,6.0,BLUE
37389,first_blood,dragon,other,other,tower_bot,BLUE,0,1,0,1,1.0,14.0,1,0,2,2,0.0,3.62,BLUE
37390,first_blood,dragon,other,dragon,other,BLUE,2,0,1,6,0.5,2.21,0,0,1,2,0.5,17.0,BLUE
37391,first_blood,dragon,other,other,other,BLUE,0,0,3,2,0.0,3.62,1,0,0,0,0.0,0.0,BLUE
37392,dragon,other,first_blood,dragon,other,RED,2,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,BLUE
37393,first_blood,dragon,other,dragon,other,RED,2,0,1,0,0.0,0.0,0,0,1,1,0.0,13.0,BLUE
37394,dragon,first_blood,other,dragon,tower_bot,RED,0,0,0,2,1.0,14.5,2,1,1,3,0.33,1.86,RED
37474,first_blood,dragon,other,dragon,tower_bot,RED,2,0,1,3,0.33,2.89,0,1,0,0,0.0,0.0,RED
37475,first_blood,dragon,other,dragon,tower_bot,BLUE,0,1,1,2,1.0,0.71,2,0,0,2,0.0,5.17,RED
37476,dragon,first_blood,other,dragon,other,BLUE,0,0,1,1,1.0,10.0,2,0,1,0,0.0,0.0,RED
37477,first_blood,other,dragon,dragon,other,BLUE,0,0,1,2,0.5,3.6,2,0,1,0,0.0,0.0,BLUE
37478,first_blood,other,dragon,tower_bot,other,RED,1,1,1,5,0.4,4.08,0,0,1,2,0.5,9.5,RED
37479,dragon,first_blood,other,dragon,other,BLUE,2,0,1,1,0.0,5.5,0,0,1,3,0.67,1.3,BLUE
37480,dragon,first_blood,other,dragon,other,RED,0,0,0,2,0.5,3.6,2,0,2,1,0.0,4.0,BLUE
37481,first_blood,other,dragon,dragon,other,BLUE,0,0,2,1,0.0,11.0,2,0,0,3,0.33,2.89,RED
37482,first_blood,dragon,other,dragon,tower_bot,RED,2,0,0,0,0.0,0.0,0,1,1,2,0.5,1.8,BLUE
37483,first_blood,dragon,other,dragon,other,RED,0,0,0,1,1.0,2.0,2,0,2,5,0.4,4.08,RED
37484,first_blood,other,dragon,other,other,BLUE,1,0,0,2,1.0,2.67,0,0,3,1,1.0,11.0,RED
37485,first_blood,other,dragon,other,tower_bot,RED,0,0,0,2,1.0,10.0,1,1,2,0,0.0,0.0,RED
37486,first_blood,other,dragon,other,tower_bot,RED,1,0,0,0,0.0,0.0,0,1,2,2,0.5,5.29,RED
37487,first_blood,dragon,other,dragon,other,RED,2,0,0,0,0.0,0.0,0,0,2,1,0.0,5.5,RED
37488,dragon,first_blood,other,dragon,other,RED,0,0,1,4,0.75,2.75,2,0,1,0,0.0,0.0,BLUE
37489,first_blood,dragon,other,other,dragon,RED,0,0,2,1,1.0,1.0,2,0,0,1,0.0,1.17,RED
37490,first_blood,other,dragon,other,tower_bot,BLUE,0,1,2,2,0.0,3.5,1,0,0,3,0.67,6.0,BLUE
37491,first_blood,dragon,other,other,dragon,BLUE,1,0,0,2,1.0,2.67,1,0,2,4,1.0,4.86,RED
37492,dragon,other,first_blood,dragon,tower_bot,RED,0,1,1,3,0.67,2.0,2,0,0,6,0.83,4.69,RED
37493,first_blood,dragon,other,dragon,other,RED,1,0,0,1,0.0,3.67,1,0,2,3,0.33,5.33,BLUE
37494,first_blood,dragon,other,dragon,other,BLUE,2,0,2,3,1.0,6.8,0,0,0,2,0.0,3.5,BLUE
37495,first_blood,dragon,other,other,other,BLUE,1,0,0,0,0.0,0.0,0,0,3,3,0.67,2.57,RED
37497,first_blood,dragon,other,dragon,other,RED,0,0,2,8,0.38,4.48,2,0,0,1,0.0,1.11,BLUE
37498,first_blood,dragon,other,tower_bot,dragon,BLUE,1,0,0,2,0.5,5.0,1,1,1,4,0.25,10.4,RED
37500,first_blood,dragon,other,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,1,0.0,1.0,BLUE
37501,dragon,first_blood,other,dragon,tower_bot,BLUE,2,1,1,3,0.67,5.33,0,0,0,3,0.67,2.09,BLUE
37502,first_blood,dragon,other,tower_bot,dragon,RED,1,0,0,1,1.0,0.0,1,1,1,4,0.25,10.4,RED
37503,first_blood,other,dragon,tower_bot,dragon,BLUE,2,0,0,0,0.0,0.0,0,1,1,8,0.38,4.48,RED
37504,dragon,first_blood,other,dragon,other,RED,0,0,0,0,0.0,0.0,2,0,2,1,0.0,16.0,RED
37505,first_blood,other,dragon,tower_bot,other,BLUE,0,1,1,7,0.29,4.67,1,0,1,2,1.0,3.8,RED
37506,first_blood,dragon,other,other,dragon,RED,0,0,2,1,1.0,3.33,2,0,0,1,0.0,3.5,RED
37507,first_blood,dragon,other,dragon,other,BLUE,0,0,1,4,0.75,5.12,2,0,1,1,1.0,18.0,BLUE
37508,first_blood,dragon,other,dragon,tower_bot,RED,2,1,0,3,0.67,8.2,0,0,1,1,1.0,4.25,BLUE
37509,first_blood,dragon,other,other,dragon,BLUE,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
37510,dragon,first_blood,other,dragon,tower_bot,RED,2,1,1,7,0.71,6.83,0,0,0,4,0.75,1.23,BLUE
37511,first_blood,other,dragon,tower_bot,other,RED,0,0,2,4,0.75,5.12,1,1,0,3,1.0,1.36,RED
37512,first_blood,dragon,other,tower_bot,dragon,RED,0,0,1,4,0.5,3.89,2,1,0,1,0.0,3.5,RED
37513,first_blood,other,other,dragon,tower_bot,RED,1,0,0,3,0.67,8.2,0,1,2,1,1.0,18.0,RED
37522,first_blood,dragon,other,dragon,tower_bot,RED,2,0,0,6,0.5,3.33,0,1,1,0,0.0,0.0,RED
37523,first_blood,dragon,other,other,dragon,BLUE,0,0,0,3,0.33,2.3,2,0,2,0,0.0,0.0,RED
37524,dragon,first_blood,other,tower_bot,dragon,RED,0,0,1,0,0.0,0.0,2,1,0,2,0.5,3.83,RED
37525,first_blood,dragon,other,dragon,other,BLUE,0,0,2,1,1.0,6.5,2,0,0,1,0.0,14.0,BLUE
37526,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,0,0.0,0.0,0,0,0,0,0.0,0.0,RED
37527,first_blood,dragon,other,other,dragon,BLUE,2,0,2,3,0.33,5.29,0,0,0,7,0.43,2.73,BLUE
37528,first_blood,dragon,other,dragon,other,RED,0,0,0,2,0.5,7.75,2,0,2,1,1.0,2.5,RED
37529,first_blood,dragon,other,tower_bot,dragon,BLUE,0,1,1,4,0.25,2.5,2,0,0,0,0.0,0.0,RED
37530,first_blood,dragon,other,other,dragon,RED,1,0,0,1,0.0,2.0,1,0,2,5,0.2,9.86,RED
37531,first_blood,other,dragon,dragon,other,RED,1,0,2,1,0.0,7.0,1,0,0,2,0.5,8.5,RED
37532,first_blood,dragon,other,other,other,RED,1,0,0,6,0.33,2.53,0,0,3,1,1.0,11.0,RED
37533,first_blood,other,dragon,other,tower_bot,RED,0,0,1,3,0.67,4.0,1,1,1,4,0.75,2.0,RED
37534,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,3,0.33,4.8,2,1,0,1,0.0,1.25,RED
37535,first_blood,dragon,other,other,dragon,RED,2,0,0,4,0.5,6.0,0,0,2,0,0.0,0.0,BLUE
37536,first_blood,dragon,other,tower_bot,dragon,RED,1,1,1,2,0.0,3.5,1,0,0,1,1.0,2.5,BLUE
37537,first_blood,dragon,other,dragon,other,RED,0,0,2,4,0.5,4.4,2,0,0,2,0.0,2.0,RED
37538,first_blood,dragon,other,dragon,other,BLUE,2,0,1,3,0.33,11.33,0,0,1,4,0.75,2.79,RED
37539,first_blood,dragon,other,tower_bot,dragon,RED,0,1,1,6,0.17,10.75,2,0,0,7,0.71,7.23,BLUE
37540,dragon,other,first_blood,dragon,other,BLUE,2,0,0,0,0.0,0.0,0,0,2,2,1.0,14.0,BLUE
37541,dragon,first_blood,other,dragon,tower_bot,BLUE,0,0,0,0,0.0,0.0,2,1,1,2,0.5,5.75,RED
37542,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,0,0,0.0,0.0,2,1,1,2,0.5,2.5,RED
37543,first_blood,other,dragon,other,dragon,BLUE,1,0,0,3,0.67,2.33,1,0,2,2,0.5,5.0,RED
37544,first_blood,dragon,other,dragon,tower_bot,BLUE,0,1,1,0,0.0,0.0,2,0,0,1,1.0,7.5,RED
37545,first_blood,other,dragon,other,tower_bot,BLUE,0,1,1,0,0.0,0.0,1,0,1,2,0.5,2.67,RED
37546,first_blood,dragon,other,tower_bot,dragon,RED,1,0,1,2,0.5,2.5,1,1,0,2,0.5,5.75,RED
37547,first_blood,dragon,other,dragon,other,RED,1,0,2,3,0.0,1.47,1,0,0,1,0.0,1.0,RED
37568,first_blood,dragon,other,other,dragon,BLUE,2,0,0,5,0.4,6.1,0,0,2,0,0.0,0.0,BLUE
37569,first_blood,dragon,other,tower_bot,tower_bot,BLUE,0,2,1,1,0.0,1.67,1,0,0,2,0.0,2.5,BLUE
37570,first_blood,other,dragon,other,tower_bot,RED,1,0,0,2,1.0,3.25,0,1,2,0,0.0,0.0,RED
37571,first_blood,dragon,other,dragon,other,RED,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,RED
37572,first_blood,other,dragon,tower_bot,other,BLUE,1,0,2,0,0.0,0.0,0,1,0,1,0.0,0.25,RED
37573,first_blood,other,dragon,tower_bot,other,RED,1,1,2,1,1.0,16.0,0,0,0,2,0.5,6.5,BLUE
37575,first_blood,other,dragon,dragon,tower_bot,BLUE,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,RED
37576,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,5,0.6,4.08,2,1,1,4,0.5,2.53,RED
37577,dragon,other,first_blood,dragon,other,BLUE,2,0,1,2,1.0,1.86,0,0,1,1,1.0,5.0,BLUE
37578,first_blood,other,dragon,other,tower_bot,RED,0,1,1,0,0.0,0.0,1,0,1,2,1.0,24.0,RED
37579,dragon,other,dragon,first_blood,tower_bot,RED,0,0,0,4,0.75,4.0,2,1,1,7,0.71,3.71,BLUE
37580,first_blood,dragon,other,dragon,other,BLUE,2,0,2,4,0.75,4.3,0,0,0,0,0.0,0.0,BLUE
37581,first_blood,dragon,other,tower_bot,dragon,RED,0,1,1,2,1.0,3.14,2,0,0,1,0.0,9.0,BLUE
37582,first_blood,other,dragon,other,dragon,BLUE,0,0,0,1,1.0,4.0,2,0,2,3,0.0,7.6,RED
37583,dragon,first_blood,other,dragon,other,BLUE,1,0,2,4,0.75,7.8,1,0,0,3,0.67,6.6,BLUE
37584,first_blood,dragon,other,dragon,other,BLUE,1,0,0,1,1.0,6.0,1,0,2,2,0.5,17.0,RED
37585,other,dragon,first_blood,dragon,other,RED,1,0,2,2,1.0,13.0,1,0,0,3,1.0,3.5,RED
37586,first_blood,dragon,other,tower_bot,other,BLUE,0,1,2,11,0.27,5.29,1,0,0,3,0.0,1.86,BLUE
37587,first_blood,other,dragon,dragon,tower_bot,BLUE,1,0,0,2,1.0,0.71,1,1,1,1,0.0,2.4,RED
37608,first_blood,dragon,other,tower_bot,dragon,RED,2,1,1,0,0.0,0.0,0,0,0,2,0.0,4.83,BLUE
37609,first_blood,dragon,other,dragon,other,BLUE,0,0,1,6,0.17,5.38,2,0,1,0,0.0,0.0,BLUE
37610,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,2,1.0,4.5,1,0,0,4,0.5,1.75,RED
37611,first_blood,other,tower_bot,dragon,dragon,RED,0,0,0,0,0.0,0.0,2,1,1,2,0.0,3.17,RED
37612,dragon,first_blood,other,dragon,other,RED,1,0,1,2,0.5,7.0,1,0,1,4,0.5,3.11,BLUE
37613,first_blood,other,dragon,other,dragon,BLUE,1,0,2,0,0.0,0.0,1,0,0,1,1.0,18.0,RED
37614,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,7,0.29,6.25,1,0,0,0,0.0,0.0,BLUE
37615,dragon,other,first_blood,dragon,tower_bot,BLUE,1,1,0,3,0.33,2.73,1,0,1,3,0.0,4.17,RED
37616,first_blood,dragon,other,other,dragon,RED,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,RED
37617,dragon,first_blood,other,dragon,tower_bot,RED,0,0,1,4,0.5,3.38,2,1,0,1,0.0,1.67,BLUE
37618,first_blood,dragon,other,dragon,other,RED,2,0,0,2,0.5,1.83,0,0,2,0,0.0,0.0,RED
37620,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,0,0,0.0,0.0,2,1,1,0,0.0,0.0,RED
37621,first_blood,other,dragon,other,dragon,RED,1,0,0,1,1.0,6.0,1,0,2,4,0.5,2.29,RED
37622,dragon,first_blood,other,dragon,other,RED,1,0,2,5,0.6,3.59,1,0,0,0,0.0,0.0,RED
37623,first_blood,other,dragon,other,other,BLUE,1,0,0,1,1.0,21.0,0,0,3,7,0.57,3.0,RED
37634,first_blood,dragon,other,dragon,other,RED,1,0,1,1,0.0,12.0,1,0,1,2,1.0,1.25,RED
37635,first_blood,dragon,other,other,dragon,BLUE,1,0,2,3,1.0,5.17,1,0,0,0,0.0,0.0,RED
37636,first_blood,other,other,dragon,other,BLUE,0,0,1,2,0.5,1.83,1,0,2,2,0.0,29.0,RED
37637,first_blood,dragon,other,dragon,other,RED,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,BLUE
37638,first_blood,other,dragon,tower_bot,other,BLUE,0,1,1,2,0.0,3.33,1,0,1,1,0.0,4.0,RED
37639,first_blood,other,dragon,tower_bot,other,RED,1,1,1,2,0.5,2.71,0,0,1,0,0.0,0.0,RED
37640,first_blood,dragon,other,dragon,other,RED,0,0,0,2,0.5,1.83,2,0,2,0,0.0,0.0,BLUE
37641,first_blood,dragon,other,other,dragon,RED,1,0,2,2,1.0,4.4,1,0,0,1,0.0,3.5,BLUE
37674,first_blood,dragon,other,other,tower_bot,RED,1,1,0,3,0.33,5.12,0,0,2,4,1.0,12.0,RED
37675,first_blood,dragon,other,dragon,other,RED,2,0,0,3,0.33,5.43,0,0,2,1,0.0,10.0,BLUE
37676,dragon,other,first_blood,dragon,tower_bot,RED,0,0,0,2,0.0,9.0,2,1,1,2,0.5,1.88,RED
37679,dragon,other,first_blood,dragon,tower_bot,RED,0,1,1,1,0.0,10.0,2,0,0,0,0.0,0.0,RED
37681,first_blood,dragon,other,tower_bot,tower_bot,RED,0,1,1,2,1.0,28.0,1,1,0,4,1.0,12.0,RED
37682,first_blood,other,dragon,tower_bot,other,RED,0,0,2,5,0.6,3.88,1,1,0,0,0.0,0.0,RED
37783,first_blood,other,tower_bot,dragon,other,RED,0,0,0,0,0.0,0.0,1,1,2,0,0.0,0.0,RED
37784,dragon,first_blood,other,dragon,other,BLUE,0,0,2,2,1.0,27.0,2,0,0,5,0.2,1.75,BLUE
37785,first_blood,dragon,other,dragon,other,RED,1,0,0,0,0.0,0.0,1,0,2,0,0.0,0.0,RED
37786,first_blood,dragon,other,dragon,other,RED,2,0,0,3,0.67,5.4,0,0,2,4,0.75,6.14,BLUE
37787,first_blood,dragon,other,dragon,other,RED,0,0,1,0,0.0,0.0,2,0,1,0,0.0,0.0,RED
37788,first_blood,other,dragon,tower_bot,tower_bot,BLUE,0,1,0,0,0.0,0.0,1,1,1,0,0.0,0.0,BLUE
37789,first_blood,dragon,other,other,dragon,BLUE,0,0,0,1,1.0,19.0,2,0,2,0,0.0,0.0,RED
37790,dragon,other,first_blood,other,tower_bot,BLUE,1,0,2,2,1.0,31.0,0,1,0,0,0.0,0.0,BLUE
37791,dragon,first_blood,other,dragon,other,BLUE,1,0,1,4,0.75,6.14,1,0,1,4,0.0,11.6,BLUE
37792,first_blood,other,dragon,tower_bot,other,BLUE,0,1,2,3,0.67,6.25,1,0,0,0,0.0,0.0,BLUE
37826,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,4,0.0,3.33,2,0,0,3,0.33,2.78,RED
37827,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,5,0.8,4.3,2,1,1,3,0.33,3.09,RED
37828,first_blood,dragon,other,dragon,other,BLUE,2,0,2,2,1.0,7.0,0,0,0,3,0.67,3.4,BLUE
37829,dragon,first_blood,other,dragon,tower_bot,RED,0,0,1,2,0.5,9.67,2,1,0,6,0.67,11.0,RED
37830,dragon,first_blood,other,tower_bot,dragon,RED,1,1,1,5,0.4,7.38,1,0,0,6,0.5,6.62,BLUE
37831,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,1,0,0.0,0.0,1,1,0,6,0.67,3.79,RED
37832,first_blood,other,dragon,tower_bot,tower_bot,BLUE,1,2,0,0,0.0,0.0,0,0,1,3,0.0,2.67,BLUE
37833,first_blood,dragon,other,tower_bot,other,BLUE,0,0,0,1,1.0,5.67,1,1,2,6,0.67,3.18,BLUE
37834,dragon,first_blood,other,dragon,other,BLUE,2,0,2,3,1.0,6.8,0,0,0,4,0.25,3.67,BLUE
37835,first_blood,dragon,other,dragon,other,BLUE,0,0,2,6,0.33,7.44,2,0,0,0,0.0,0.0,RED
37851,first_blood,dragon,other,tower_bot,dragon,RED,2,0,0,2,0.0,6.0,0,1,1,0,0.0,0.0,BLUE
37852,first_blood,dragon,other,dragon,other,RED,0,0,0,0,0.0,0.0,2,0,2,2,0.0,5.17,BLUE
37853,first_blood,dragon,other,dragon,other,RED,1,0,0,4,0.25,0.67,1,0,2,2,0.5,5.2,RED
37854,first_blood,other,dragon,other,other,BLUE,0,0,3,4,0.5,2.9,1,0,0,0,0.0,0.0,RED
37855,first_blood,dragon,other,dragon,other,RED,1,0,0,2,0.0,5.17,1,0,2,0,0.0,0.0,BLUE
37856,first_blood,dragon,other,other,other,BLUE,0,0,3,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
37857,dragon,other,dragon,first_blood,dragon,BLUE,3,0,1,1,0.0,8.0,0,0,0,0,0.0,0.0,BLUE
37858,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,1,1.0,15.0,2,0,0,4,0.25,0.67,BLUE
37859,first_blood,dragon,other,dragon,tower_bot,RED,2,1,0,5,0.8,3.22,0,0,1,5,0.8,4.36,RED
37860,first_blood,dragon,other,other,other,BLUE,0,0,3,0,0.0,0.0,1,0,0,2,0.5,0.8,RED
37861,first_blood,other,dragon,other,dragon,BLUE,1,0,2,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
37862,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,1,7,0.71,5.29,1,1,0,0,0.0,0.0,BLUE
37863,first_blood,dragon,other,tower_bot,dragon,BLUE,2,1,1,2,0.0,24.0,0,0,0,0,0.0,0.0,BLUE
37864,first_blood,dragon,other,dragon,other,RED,0,0,1,0,0.0,0.0,2,0,1,0,0.0,0.0,RED
37865,first_blood,dragon,other,tower_bot,dragon,BLUE,0,0,0,3,0.33,1.64,2,1,1,5,0.6,3.0,RED
37866,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,5,0.4,2.6,2,1,1,4,0.75,9.2,RED
37867,first_blood,dragon,other,other,other,RED,0,0,0,0,0.0,0.0,1,0,3,2,0.5,29.0,RED
37868,first_blood,dragon,other,other,dragon,BLUE,2,0,2,5,0.6,3.0,0,0,0,0,0.0,0.0,BLUE
37869,first_blood,dragon,other,other,dragon,BLUE,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
37870,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,1,1.0,0.0,2,1,1,6,0.67,4.92,RED
37871,first_blood,other,dragon,tower_bot,other,RED,0,0,0,0,0.0,0.0,1,1,2,1,1.0,6.0,BLUE
37872,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,4,0.75,8.0,2,0,0,2,0.0,3.5,BLUE
37873,first_blood,dragon,other,dragon,other,BLUE,0,0,1,1,1.0,1.2,2,0,1,2,0.5,4.6,RED
37874,other,first_blood,dragon,other,dragon,RED,1,0,0,2,1.0,4.17,1,0,2,10,0.4,4.85,BLUE
37875,first_blood,dragon,other,tower_bot,dragon,RED,2,1,1,3,1.0,6.67,0,0,0,2,0.5,1.1,BLUE
37876,first_blood,dragon,dragon,other,other,RED,0,0,0,1,1.0,13.0,2,0,2,0,0.0,0.0,BLUE
37877,first_blood,dragon,other,other,dragon,RED,1,0,0,3,0.33,2.29,1,0,2,0,0.0,0.0,RED
37878,first_blood,other,tower_bot,dragon,other,BLUE,0,0,2,1,0.0,17.0,1,1,0,1,0.0,1.6,BLUE
37879,dragon,first_blood,other,dragon,other,RED,1,0,0,2,0.5,1.14,1,0,2,1,0.0,1.75,RED
37880,first_blood,other,dragon,other,tower_bot,RED,0,1,0,3,0.67,4.62,1,0,2,1,1.0,2.0,BLUE
37881,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,2,0.0,0.57,0,0,0,2,1.0,2.33,BLUE
37882,first_blood,dragon,other,other,dragon,BLUE,1,0,2,4,0.75,2.17,1,0,0,1,1.0,6.0,BLUE
37883,dragon,other,dragon,first_blood,other,BLUE,2,0,0,2,0.5,7.67,0,0,2,0,0.0,0.0,BLUE
37884,first_blood,other,tower_bot,other,other,RED,0,1,2,3,0.33,3.45,0,0,1,0,0.0,0.0,BLUE
37885,first_blood,other,dragon,other,other,RED,1,0,0,0,0.0,0.0,0,0,3,5,0.2,4.36,RED
37886,first_blood,dragon,other,other,tower_bot,RED,0,0,2,0,0.0,0.0,1,1,0,3,0.0,5.83,RED
37887,dragon,first_blood,other,dragon,tower_bot,BLUE,0,0,0,7,0.57,5.0,2,1,1,5,0.8,2.69,RED
37888,first_blood,dragon,other,dragon,other,BLUE,1,0,1,0,0.0,0.0,1,0,1,0,0.0,0.0,BLUE
37899,first_blood,other,other,tower_bot,dragon,RED,0,0,0,0,0.0,0.0,1,1,2,0,0.0,0.0,RED
37900,first_blood,other,dragon,tower_bot,other,BLUE,0,1,2,0,0.0,0.0,1,0,0,0,0.0,0.0,RED
37901,first_blood,other,tower_bot,other,dragon,BLUE,1,1,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
37902,first_blood,dragon,other,dragon,other,RED,1,0,2,4,0.25,2.37,1,0,0,2,0.5,6.75,BLUE
37903,first_blood,other,dragon,tower_bot,other,BLUE,1,0,1,0,0.0,0.0,0,1,1,0,0.0,0.0,RED
37904,first_blood,other,tower_bot,dragon,other,BLUE,1,1,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
37905,first_blood,other,dragon,tower_bot,other,BLUE,0,0,0,0,0.0,0.0,1,1,2,2,0.5,6.75,RED
37906,first_blood,other,dragon,other,other,BLUE,0,0,2,1,0.0,2.0,1,0,1,0,0.0,0.0,BLUE
37907,dragon,first_blood,other,dragon,tower_bot,RED,0,0,0,4,0.5,2.23,2,1,1,3,0.0,3.57,RED
37908,first_blood,other,dragon,dragon,tower_bot,RED,1,1,1,5,0.6,22.33,1,0,0,1,1.0,8.0,BLUE
37909,first_blood,other,dragon,other,other,BLUE,1,0,0,3,0.0,4.12,0,0,3,6,0.5,4.62,RED
37910,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,3,0.0,1.27,2,0,0,0,0.0,0.0,RED
37911,first_blood,dragon,dragon,other,other,RED,1,0,2,7,0.29,8.17,1,0,0,4,0.0,2.76,BLUE
37912,first_blood,dragon,other,dragon,other,BLUE,2,0,0,4,0.0,2.57,0,0,2,1,0.0,3.5,BLUE
37913,first_blood,dragon,other,dragon,other,BLUE,1,0,2,6,0.67,4.39,1,0,0,1,1.0,4.0,BLUE
37914,first_blood,dragon,other,tower_bot,dragon,RED,0,0,1,2,0.5,0.2,2,1,0,4,0.0,2.86,RED
37915,first_blood,dragon,other,dragon,other,BLUE,2,0,2,0,0.0,0.0,0,0,0,4,0.25,6.29,RED
37916,dragon,first_blood,other,dragon,other,RED,0,0,0,5,0.4,3.06,2,0,2,5,0.6,2.53,RED
37917,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,3,0.67,4.38,1,0,0,1,0.0,4.6,RED
37918,first_blood,dragon,other,dragon,other,BLUE,1,0,0,3,0.0,6.5,1,0,2,0,0.0,0.0,BLUE
37919,first_blood,other,dragon,other,tower_bot,BLUE,0,1,0,0,0.0,0.0,1,0,2,0,0.0,0.0,RED
37920,first_blood,dragon,other,dragon,other,BLUE,1,0,0,0,0.0,0.0,1,0,2,3,0.67,5.0,RED
37921,first_blood,dragon,other,dragon,tower_bot,RED,1,0,1,4,0.25,5.22,1,1,0,2,0.5,24.0,RED
37922,first_blood,other,dragon,tower_bot,dragon,BLUE,1,0,0,0,0.0,0.0,1,1,1,0,0.0,0.0,RED
37923,first_blood,dragon,other,dragon,tower_bot,RED,1,1,1,8,0.5,2.42,1,0,0,1,0.0,12.0,BLUE
37924,first_blood,dragon,other,tower_bot,dragon,BLUE,1,1,0,4,0.25,2.87,1,0,1,2,0.5,2.0,BLUE
37943,first_blood,other,dragon,other,tower_bot,BLUE,0,1,2,4,0.5,3.0,1,0,0,4,0.75,3.82,BLUE
